"CN","PLT_CN","INVYR","STATECD","COUNTYCD","PLOT","MEASDAY","MEASMON","MEASYEAR","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"76468247010538","70995206010661",2002,31,161,20486,17,7,2002,"",2007-11-29,"10661","",2015-03-05,"489998"
"76468249010538","70968268010661",2002,31,173,20216,25,7,2002,"",2007-11-29,"10661","",2015-03-05,"489998"
"82448079010661","71078731010661",2003,31,37,20218,30,7,2003,"",2005-04-04,"10661","",2015-03-05,"489998"
"82448070010661","71030818010661",2003,31,161,20737,29,7,2003,"",2005-04-04,"10661","",2015-03-05,"489998"
"87448883010661","85238362010661",2004,31,31,21769,27,7,2004,"",2005-07-27,"10661","",2015-03-05,"489998"
"87448155010661","85239759010661",2004,31,41,20690,3,8,2004,"",2005-07-27,"10661","",2015-03-05,"489998"
"87448826010661","85245457010661",2004,31,89,20656,8,6,2004,"",2005-07-27,"10661","",2015-03-05,"489998"
"87448207010661","85250807010661",2004,31,123,20434,4,8,2004,"",2005-07-27,"10661","",2015-03-05,"489998"
"100053836010661","96818421010661",2005,31,45,20392,12,7,2005,"",2006-05-03,"10661","",2015-03-05,"489998"
"100053804010661","96813933010661",2005,31,103,20265,22,6,2005,"",2006-05-03,"10661","",2015-03-05,"489998"
"100053209010661","96814942010661",2005,31,111,20556,21,6,2005,"",2006-05-03,"10661","",2015-03-05,"489998"
"100053170010661","96806470010661",2005,31,129,20213,20,6,2005,"",2006-05-03,"10661","",2015-03-05,"489998"
"175117836020004","247059214010661",2012,31,21,20247,27,5,2012,"",2013-02-14,"20004","",2014-12-18,"489998"
"175114782020004","247058800010661",2012,31,89,20640,28,9,2012,"",2013-02-14,"20004","",2014-12-18,"489998"
"175115021020004","247058886010661",2012,31,107,20368,25,9,2012,"",2013-02-14,"20004","",2014-12-18,"489998"
"175113858020004","247058008010661",2012,31,157,20226,26,9,2012,"",2013-02-14,"20004","",2014-12-18,"489998"
"175298526020004","247058201010661",2012,31,161,20486,27,9,2012,"",2013-02-14,"20004","",2014-12-18,"489998"
"175113547020004","247057741010661",2012,31,173,20216,26,5,2012,"",2013-02-14,"20004","",2014-12-18,"489998"
"232186197020004","14522419020004",2013,31,37,20218,6,9,2013,"",2014-01-27,"20004","",2014-12-18,"489998"
"232184724020004","14521571020004",2013,31,101,20276,4,9,2013,"",2014-01-27,"20004","",2014-12-18,"489998"
"232184145020004","14521106020004",2013,31,123,20438,2,9,2013,"",2014-01-27,"20004","",2014-12-18,"489998"
"232184189020004","14521117020004",2013,31,161,20737,12,9,2013,"",2014-01-27,"20004","",2014-12-18,"489998"
"232184952020004","14521780020004",2013,31,163,20239,16,7,2013,"",2014-01-27,"20004","",2014-12-18,"489998"
"291941165489998","168242534020004",2014,31,31,21769,14,9,2014,"",2014-12-10,"489998","",2014-12-29,"489998"
"291941601489998","168243165020004",2014,31,89,20656,5,9,2014,"",2014-12-10,"489998","",2014-12-29,"489998"
"291941715489998","168243196020004",2014,31,111,20617,1,9,2014,"",2014-12-10,"489998","",2014-12-29,"489998"
"291940966489998","168242431020004",2014,31,123,20434,31,8,2014,"",2014-12-10,"489998","",2014-12-29,"489998"
"5502772010690","31780427010690",2004,32,5,91182,2,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5502977010690","31780483010690",2004,32,7,87399,29,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503401010690","31780638010690",2004,32,17,80148,29,10,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503467010690","31780696010690",2004,32,17,82231,4,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5479379010690","4800704010690",2004,32,17,86218,20,10,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5479464010690","4800845010690",2004,32,17,86534,26,10,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503599010690","31780737010690",2004,32,17,87516,3,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5480135010690","4802564010690",2004,32,21,90190,10,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5480591010690","4803559010690",2004,32,23,83265,21,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503860010690","31780807010690",2004,32,23,84929,16,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5481087010690","4804895010690",2004,32,23,87820,30,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504068010690","31780893010690",2004,32,31,81963,10,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504137010690","31780908010690",2004,32,31,86460,11,8,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504196010690","31780927010690",2004,32,31,86681,14,9,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5482539010690","4808788010690",2004,32,33,83932,14,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504371010690","31780970010690",2004,32,33,83965,28,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5482653010690","4809002010690",2004,32,33,85457,21,10,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5482930010690","4809863010690",2004,32,33,90153,1,6,2004,"",2011-08-25,"10690","",2014-06-30,"489998"
"5502702010690","31780384010690",2005,32,3,83550,29,9,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5502825010690","31780454010690",2005,32,7,81473,6,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503057010690","31780522010690",2005,32,7,89319,19,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503138010690","31780543010690",2005,32,9,88638,3,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503235010690","31780577010690",2005,32,11,90600,14,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5490916010690","5490841010690",2005,32,15,85118,18,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503529010690","31780713010690",2005,32,17,82585,7,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5492292010690","5492210010690",2005,32,17,84083,27,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5492947010690","5492889010690",2005,32,17,87757,17,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5493537010690","5493477010690",2005,32,17,90344,16,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5493654010690","5493556010690",2005,32,17,90384,18,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5494540010690","5494455010690",2005,32,21,82899,2,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5495243010690","5495144010690",2005,32,23,80862,29,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503727010690","31780775010690",2005,32,23,81524,12,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5496096010690","5496013010690",2005,32,23,83987,28,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5496217010690","5496164010690",2005,32,23,84349,13,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5503943010690","31780842010690",2005,32,23,86395,11,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5496755010690","5496683010690",2005,32,23,86438,9,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504010010690","31780868010690",2005,32,23,88325,1,8,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504274010690","31780945010690",2005,32,31,91503,20,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5500237010690","5500171010690",2005,32,33,81123,22,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5500472010690","5500374010690",2005,32,33,82024,29,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504476010690","31781021010690",2005,32,33,84341,12,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5501378010690","5501306010690",2005,32,33,86245,23,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504580010690","31781076010690",2005,32,33,87520,28,6,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5504646010690","31781135010690",2005,32,33,90842,15,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"5502460010690","5502359010690",2005,32,33,90905,11,7,2005,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393441010690","35378193010690",2006,32,1,81270,17,7,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393433010690","35378427010690",2006,32,3,81538,18,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393439010690","35378618010690",2006,32,5,86950,26,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393444010690","35378687010690",2006,32,7,81748,13,7,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393434010690","35380476010690",2006,32,17,84410,12,8,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393438010690","35380898010690",2006,32,19,84922,28,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393436010690","35381442010690",2006,32,23,83146,16,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393435010690","35382706010690",2006,32,33,84301,6,6,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393440010690","35382471010690",2006,32,33,91291,14,8,2006,"",2011-08-25,"10690","",2014-06-30,"489998"
"198778208020004","35380582010690",2007,32,17,87423,19,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198778568020004","35380592010690",2007,32,17,89377,20,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198780608020004","35381013010690",2007,32,21,88068,28,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198779984020004","35380968010690",2007,32,21,90644,29,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198785701020004","35382364010690",2007,32,31,80348,19,8,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198820067020004","35380644010690",2008,32,17,91922,23,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198822255020004","35380914010690",2008,32,19,86742,22,8,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198823379020004","35381032010690",2008,32,21,87950,2,10,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198829200020004","35381375010690",2008,32,23,81912,18,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198826577020004","35381242010690",2008,32,23,83560,8,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198826264020004","35381230010690",2008,32,23,89175,15,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198826363020004","35381238010690",2008,32,23,90671,16,9,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198839413020004","35382662010690",2008,32,33,84196,7,7,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198801573020004","35378598010690",2009,32,5,91182,9,8,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198833509020004","35382348010690",2009,32,31,86681,10,8,2010,"",2013-05-21,"20004","",2014-06-30,"489998"
"198872294020004","37277282010690",2010,32,23,81524,3,3,2011,"",2013-05-21,"20004","",2014-06-30,"489998"
"198884416020004","40399502010690",2012,32,7,83705,20,8,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198883495020004","40399345010690",2012,32,7,85755,28,6,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"335806481489998","40399444010690",2012,32,7,86119,30,10,2014,"",2015-06-10,"489998","",2015-06-10,"489998"
"198891565020004","40400381010690",2012,32,17,88545,8,8,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198903567020004","40401118010690",2012,32,23,80013,24,5,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198902549020004","40401047010690",2012,32,23,87445,17,7,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198904481020004","40401178010690",2012,32,23,87865,22,5,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198902734020004","40401057010690",2012,32,23,90078,30,5,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198918190020004","40402123010690",2012,32,33,81273,2,8,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198913593020004","40402021010690",2012,32,33,83889,16,7,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198908705020004","40401879010690",2012,32,33,87060,15,8,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198915274020004","40402066010690",2012,32,33,90527,23,8,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"198910033020004","40401928010690",2012,32,33,90555,16,8,2012,"",2013-05-21,"20004","",2014-06-30,"489998"
"286800176489998","40398810010690",2013,32,3,89443,30,3,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286797418489998","40398884010690",2013,32,3,89998,25,3,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286794491489998","40399029010690",2013,32,5,89429,19,8,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286789903489998","40399237010690",2013,32,7,83531,9,5,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"335806709489998","40399343010690",2013,32,7,83734,11,11,2014,"",2015-06-10,"489998","",2015-06-10,"489998"
"286790806489998","40399809010690",2013,32,11,82103,13,8,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286801373489998","40400246010690",2013,32,15,80575,23,5,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286786544489998","40400650010690",2013,32,17,81890,20,8,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286797740489998","40400419010690",2013,32,17,89652,10,5,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286803632489998","40400481010690",2013,32,17,90140,3,4,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286804013489998","40400882010690",2013,32,23,82602,9,4,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286784456489998","40401746010690",2013,32,31,84259,20,8,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286784880489998","40402046010690",2013,32,33,83777,11,6,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286794075489998","40401918010690",2013,32,33,88625,31,5,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"286804193489998","40401910010690",2013,32,33,90809,6,6,2013,"",2014-10-28,"489998","",2014-10-28,"489998"
"76468251010538","55880834010538",2002,33,3,97,21,8,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"76468250010538","55874216010538",2002,33,3,831,9,7,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"76468252010538","55875669010538",2002,33,5,484,8,7,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"76468254010538","55880974010538",2002,33,7,364,16,7,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"76468253010538","55881080010538",2002,33,7,859,17,7,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"76468255010538","55882006010538",2002,33,9,448,31,7,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"76468256010538","55890049010538",2002,33,13,934,1,7,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"76468257010538","55891924010538",2002,33,17,873,30,7,2002,"",2007-12-18,"10661","",2015-05-12,"489998"
"54182973010538","55893910010538",2003,33,1,553,15,7,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"54184489010538","55899485010538",2003,33,7,440,21,7,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"54183004010538","55902086010538",2003,33,9,95,23,6,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"54184539010538","55907241010538",2003,33,9,190,25,6,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"54183065010538","55905045010538",2003,33,9,915,30,7,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"54181837010538","55909358010538",2003,33,11,436,7,7,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"54182941010538","55910465010538",2003,33,13,493,24,6,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"54181748010538","55911949010538",2003,33,15,281,25,6,2003,"",2006-08-16,"10538","",2015-05-12,"489998"
"56712813010538","62153651010538",2004,33,1,275,16,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56714187010538","62155519010538",2004,33,3,871,12,8,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56712862010538","62154844010538",2004,33,3,1121,29,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56711776010538","62156755010538",2004,33,5,564,19,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56714331010538","62159832010538",2004,33,7,20,14,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56714282010538","62159278010538",2004,33,7,552,15,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56714386010538","62163491010538",2004,33,9,994,20,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56712771010538","62164851010538",2004,33,11,467,13,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56711578010538","62164726010538",2004,33,11,556,2,8,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56711630010538","62167182010538",2004,33,15,15,28,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56712713010538","62167290010538",2004,33,15,931,21,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56713011010538","62168991010538",2004,33,19,575,8,6,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56712971010538","62168328010538",2004,33,19,1114,2,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"62052004010538","62231243010538",2005,33,3,489,26,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051806010538","62233979010538",2005,33,5,1132,27,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62052274010538","62237823010538",2005,33,7,1212,3,8,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62052013010538","62241642010538",2005,33,9,319,21,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62052256010538","62241470010538",2005,33,9,487,4,8,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051771010538","62242626010538",2005,33,11,318,2,8,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051986010538","62244300010538",2005,33,13,386,25,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051995010538","62242832010538",2005,33,13,864,20,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051762010538","62245235010538",2005,33,15,194,28,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62052031010538","62246414010538",2005,33,19,804,9,8,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"171151452020004","247061342010661",2012,33,1,883,21,5,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171149450020004","247061298010661",2012,33,5,523,23,5,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171148305020004","247061277010661",2012,33,5,759,22,5,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171143843020004","247061206010661",2012,33,7,775,11,7,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171885522020004","247061180010661",2012,33,7,1077,10,7,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171147118020004","247061260010661",2012,33,7,1113,12,7,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171145054020004","247061225010661",2012,33,9,396,6,6,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171152386020004","247061366010661",2012,33,9,1199,29,5,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171150641020004","247061324010661",2012,33,13,765,24,5,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"171151636020004","247061346010661",2012,33,17,1209,7,6,2012,"",2013-01-30,"20004","",2015-05-12,"489998"
"272010853489998","15802353020004",2013,33,3,97,23,7,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"272017937489998","15802469020004",2013,33,3,831,30,5,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"272019025489998","15802484020004",2013,33,5,484,6,6,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"272019491489998","15802491020004",2013,33,7,364,11,6,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"272021525489998","15802519020004",2013,33,7,859,12,6,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"272014171489998","15802406020004",2013,33,9,53,12,6,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"272018821489998","15802482020004",2013,33,9,448,5,6,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"272020812489998","15802508020004",2013,33,17,873,13,6,2013,"",2014-07-29,"489998","",2015-05-12,"489998"
"306798057489998","171929048020004",2014,33,9,95,2,7,2014,"",2015-02-25,"489998","",2015-05-12,"489998"
"306794446489998","171928962020004",2014,33,9,190,1,7,2014,"",2015-02-25,"489998","",2015-05-12,"489998"
"306795162489998","171928974020004",2014,33,11,436,30,6,2014,"",2015-02-25,"489998","",2015-05-12,"489998"
"306792150489998","171928901020004",2014,33,15,281,3,11,2014,"",2015-02-25,"489998","",2015-05-12,"489998"
"56708657010538","59775678010538",2004,34,5,553,8,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56707387010538","59776445010538",2004,34,11,1121,6,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56707470010538","59776658010538",2004,34,15,745,7,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56707429010538","59778277010538",2004,34,29,284,7,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"56708708010538","59779575010538",2004,34,37,748,15,7,2004,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051286010538","65399781010538",2005,34,1,670,2,8,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051295010538","65394600010538",2005,34,5,12,3,8,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051304010538","65395056010538",2005,34,5,519,3,8,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051482010538","65398554010538",2005,34,35,1165,12,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"62051604010538","65402580010538",2005,34,37,123,13,7,2005,"",2006-08-16,"10538","",2015-05-12,"489998"
"188827433020004","247061797010661",2012,34,5,405,8,8,2012,"",2013-03-18,"20004","",2015-05-13,"489998"
"188826845020004","247061770010661",2012,34,11,543,7,8,2012,"",2013-03-18,"20004","",2015-05-13,"489998"
"188827148020004","247061786010661",2012,34,23,983,14,6,2012,"",2013-03-18,"20004","",2015-05-13,"489998"
"188825587020004","247061693010661",2012,34,27,58,13,6,2012,"",2013-03-18,"20004","",2015-05-13,"489998"
"259077552489998","14524462020004",2013,34,5,372,17,7,2013,"",2014-05-12,"489998","",2015-05-13,"489998"
"259076504489998","14524400020004",2013,34,19,1177,17,5,2013,"",2014-05-12,"489998","",2015-05-13,"489998"
"259077156489998","14524435020004",2013,34,21,649,23,5,2013,"",2014-05-12,"489998","",2015-05-13,"489998"
"317115813489998","171866995020004",2014,34,5,553,7,8,2014,"",2015-04-06,"489998","",2015-05-13,"489998"
"317115039489998","171866947020004",2014,34,37,748,2,7,2014,"",2015-04-06,"489998","",2015-05-13,"489998"
"51618407020004","39634860010690",2005,35,3,81017,6,7,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51622125020004","39634969010690",2005,35,5,82224,15,11,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51625000020004","39635159010690",2005,35,6,87915,1,9,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51634937020004","39635999010690",2005,35,28,86178,14,10,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51635826020004","39636123010690",2005,35,31,82870,24,8,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51638838020004","39636255010690",2005,35,35,89014,3,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51641873020004","39636454010690",2005,35,39,87812,10,8,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51643693020004","39636516010690",2005,35,39,92883,30,9,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51648318020004","39636696010690",2005,35,43,90874,22,3,2011,"",2012-09-29,"20004","",2014-06-30,"489998"
"51656613020004","39637133010690",2005,35,53,85102,8,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51657460020004","40346350010690",2005,35,53,93108,26,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51658879020004","39637279010690",2005,35,57,87417,30,9,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51665641020004","37258549010690",2006,35,3,81318,29,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51667395020004","37258669010690",2006,35,3,83059,2,3,2011,"",2012-09-29,"20004","",2014-06-30,"489998"
"51664621020004","37258442010690",2006,35,3,92007,28,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51675703020004","37260081010690",2006,35,15,86043,3,11,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51675262020004","37260013010690",2006,35,15,86221,1,11,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51677376020004","37260296010690",2006,35,17,80164,5,11,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51682335020004","37261548010690",2006,35,31,87383,1,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51683352020004","37261711010690",2006,35,31,91948,3,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51687136020004","37262096010690",2006,35,35,87202,14,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51687851020004","40346338010690",2006,35,35,93106,13,7,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51689221020004","37262516010690",2006,35,39,83865,27,9,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51703381020004","37264409010690",2006,35,55,90559,12,10,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51711831020004","37258584010690",2007,35,3,84582,21,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51710379020004","37258462010690",2007,35,3,86551,23,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51714451020004","37258940010690",2007,35,5,85397,16,11,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51721511020004","37260209010690",2007,35,17,86302,9,11,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51723113020004","37260634010690",2007,35,21,86626,25,1,2011,"",2012-09-29,"20004","",2014-06-30,"489998"
"51726465020004","37261476010690",2007,35,29,84485,18,10,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51727868020004","37261740010690",2007,35,31,84459,15,7,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51730025020004","37261970010690",2007,35,35,80204,9,8,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51730760020004","37262030010690",2007,35,35,90793,9,6,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51733126020004","37262531010690",2007,35,39,82509,9,8,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"51740954020004","37263460010690",2007,35,47,89339,6,10,2010,"",2012-09-29,"20004","",2014-06-30,"489998"
"42393453010690","37258646010690",2008,35,3,87679,20,3,2009,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393454010690","37258629010690",2008,35,3,91837,4,9,2009,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393461010690","37259539010690",2008,35,7,81290,3,8,2009,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393460010690","37259532010690",2008,35,7,83440,6,8,2009,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393446010690","37260126010690",2008,35,15,83133,2,11,2009,"",2011-08-25,"10690","",2014-06-30,"489998"
"42393450010690","37260332010690",2008,35,17,90682,3,12,2008,"",2011-08-25,"10690","",2014-06-30,"489998"
"51934494020004","37260674010690",2008,35,21,87224,26,1,2011,"",2012-09-29,"20004","",2014-06-30,"489998"
"42393451010690","37261204010690",2008,35,27,87950,29,9,2009,"",2011-08-25,"10690","",2014-06-30,"489998"
